user_id,total_orders,frequency_group,segment_name
54101,33,1,High
29078,33,1,High
12334,33,1,High
73482,33,1,High
25129,33,1,High
102611,33,1,High
68160,33,1,High
35382,33,1,High
25652,33,1,High
54372,33,1,High
59530,33,1,High
39615,33,1,High
58590,33,1,High
36691,33,1,High
46529,33,1,High
70163,33,1,High
86618,33,1,High
76414,33,1,High
42400,33,1,High
22382,33,1,High
39604,33,1,High
34256,33,1,High
78153,33,1,High
61656,33,1,High
9422,33,1,High
89090,33,1,High
45094,33,1,High
71642,33,1,High
62187,33,1,High
11180,33,1,High
41327,33,1,High
74063,33,1,High
96728,33,1,High
85278,33,1,High
10635,33,1,High
46216,33,1,High
75272,33,1,High
58881,33,1,High
61265,33,1,High
38808,33,1,High
56750,33,1,High
41038,33,1,High
66869,33,1,High
79670,33,1,High
10447,33,1,High
18531,33,1,High
19779,33,1,High
22412,33,1,High
77936,33,1,High
49365,33,1,High
74023,33,1,High
42714,33,1,High
92785,33,1,High
63198,33,1,High
93243,33,1,High
37014,33,1,High
17450,33,1,High
43333,33,1,High
66629,33,1,High
37003,33,1,High
98693,33,1,High
76730,33,1,High
48125,33,1,High
70514,33,1,High
98185,33,1,High
56229,33,1,High
94334,33,1,High
59296,33,1,High
31379,33,1,High
63122,33,1,High
35360,33,1,High
7058,33,1,High
10011,33,1,High
91367,33,1,High
89931,33,1,High
12262,33,1,High
48697,33,1,High
84229,33,1,High
37523,33,1,High
50936,33,1,High
91046,33,1,High
24373,33,1,High
8158,33,1,High
48232,33,1,High
77848,33,1,High
83282,33,1,High
33401,33,1,High
103763,33,1,High
24634,33,1,High
24063,33,1,High
28833,33,1,High
56791,33,1,High
22758,33,1,High
55560,33,1,High
91572,33,1,High
37052,33,1,High
98516,33,1,High
53815,33,1,High
49683,33,1,High
93176,33,1,High
14275,33,1,High
78059,33,1,High
14494,33,1,High
96352,33,1,High
45100,33,1,High
59211,33,1,High
95832,33,1,High
86697,33,1,High
38591,33,1,High
24125,33,1,High
100061,33,1,High
85644,33,1,High
86441,33,1,High
29103,33,1,High
93163,33,1,High
51245,33,1,High
95616,33,1,High
86031,33,1,High
37204,33,1,High
43093,33,1,High
49563,33,1,High
13770,33,1,High
82753,33,1,High
38781,33,1,High
76568,33,1,High
40256,33,1,High
13558,33,1,High
67570,33,1,High
52093,33,1,High
70332,33,1,High
19733,33,1,High
91196,33,1,High
43334,33,1,High
16307,33,1,High
93203,33,1,High
60404,33,1,High
104463,33,1,High
89800,33,1,High
41826,33,1,High
12279,33,1,High
22094,33,1,High
91139,33,1,High
100898,33,1,High
16820,33,1,High
93525,33,1,High
63056,33,1,High
96541,33,1,High
100114,33,1,High
73351,33,1,High
102773,33,1,High
52721,33,1,High
24721,33,1,High
38088,33,1,High
28766,33,1,High
80695,33,1,High
81434,33,1,High
79062,33,1,High
15710,33,1,High
38099,33,1,High
90089,33,1,High
67661,33,1,High
40496,33,1,High
79541,33,1,High
21589,33,1,High
91397,33,1,High
42620,33,1,High
75431,33,1,High
76750,33,1,High
14755,33,1,High
31245,33,1,High
80389,33,1,High
40850,33,1,High
102364,33,1,High
25853,33,1,High
7244,33,1,High
29274,33,1,High
10889,33,1,High
26951,33,1,High
28951,33,1,High
50623,33,1,High
75669,33,1,High
69047,33,1,High
16754,33,1,High
52118,33,1,High
8761,33,1,High
79887,33,1,High
71012,33,1,High
17475,33,1,High
50554,33,1,High
37841,33,1,High
90877,33,1,High
31427,33,1,High
53134,33,1,High
97891,33,1,High
27185,33,1,High
69604,33,1,High
68718,33,1,High
8790,33,1,High
54342,33,1,High
83372,33,1,High
40074,33,1,High
28117,33,1,High
17355,33,1,High
91841,33,1,High
34956,33,1,High
89785,33,1,High
21766,33,1,High
40676,33,1,High
54111,33,1,High
29148,33,1,High
34794,33,1,High
73843,33,1,High
22488,33,1,High
78424,33,1,High
93387,33,1,High
32616,33,1,High
52291,33,1,High
97364,33,1,High
25441,33,1,High
32521,33,1,High
52079,33,1,High
94615,33,1,High
83809,33,1,High
26414,33,1,High
81043,33,1,High
45422,33,1,High
69600,33,1,High
77589,33,1,High
65391,33,1,High
85836,33,1,High
75047,33,1,High
8814,33,1,High
97116,33,1,High
41869,33,1,High
34417,33,1,High
97406,33,1,High
33498,33,1,High
24189,33,1,High
64037,33,1,High
75954,33,1,High
68428,33,1,High
7079,33,1,High
97798,33,1,High
61692,33,1,High
63428,33,1,High
94464,33,1,High
79540,33,1,High
21524,33,1,High
16479,33,1,High
86611,33,1,High
66153,33,1,High
15466,33,1,High
93869,33,1,High
8957,33,1,High
10047,33,1,High
20081,33,1,High
85587,33,1,High
32711,33,1,High
22971,33,1,High
58917,33,1,High
58820,33,1,High
99402,33,1,High
12016,33,1,High
37103,33,1,High
86359,33,1,High
88674,33,1,High
46000,33,1,High
50757,33,1,High
90731,33,1,High
38323,33,1,High
6945,33,1,High
34977,33,1,High
96098,33,1,High
15041,33,1,High
38215,33,1,High
23520,33,1,High
8033,33,1,High
27520,33,1,High
33470,33,1,High
80897,33,1,High
48861,33,1,High
8855,33,1,High
42765,33,1,High
15990,33,1,High
94793,33,1,High
37550,33,1,High
74034,33,1,High
71027,33,1,High
39754,33,1,High
10171,33,1,High
59167,33,1,High
15112,33,1,High
88201,33,1,High
76882,33,1,High
42101,33,1,High
63288,33,1,High
32406,33,1,High
23010,33,1,High
65293,33,1,High
86257,33,1,High
45519,33,1,High
68789,33,1,High
30885,33,1,High
18041,33,1,High
57863,33,1,High
74301,33,1,High
24541,33,1,High
59406,33,1,High
20540,33,1,High
29002,33,1,High
43353,33,1,High
37775,33,1,High
27022,33,1,High
104497,33,1,High
63760,33,1,High
39300,33,1,High
16692,33,1,High
15579,33,1,High
104625,33,1,High
9083,33,1,High
49001,33,1,High
47392,33,1,High
22591,33,1,High
46447,33,1,High
70355,33,1,High
60896,33,1,High
21629,33,1,High
63834,33,1,High
17149,33,1,High
50023,33,1,High
37166,33,1,High
189571,33,1,High
87955,33,1,High
190519,33,1,High
129827,33,1,High
126540,33,1,High
69184,33,1,High
204160,33,1,High
138121,33,1,High
108001,33,1,High
21662,33,1,High
162335,33,1,High
2976,33,1,High
173407,33,1,High
164799,33,1,High
79321,33,1,High
50836,33,1,High
75707,33,1,High
125859,33,1,High
101714,33,1,High
162962,33,1,High
178423,33,1,High
169735,33,1,High
9259,33,1,High
193864,33,1,High
96373,33,1,High
171348,33,1,High
76324,33,1,High
33371,33,1,High
121364,33,1,High
55866,33,1,High
167694,33,1,High
103650,33,1,High
128359,33,1,High
149196,33,1,High
88002,33,1,High
133720,33,1,High
33011,33,1,High
108098,33,1,High
957,33,1,High
196489,33,1,High
5738,33,1,High
131616,33,1,High
59219,33,1,High
136883,33,1,High
145091,33,1,High
40892,33,1,High
141013,33,1,High
116196,33,1,High
90497,33,1,High
181443,33,1,High
184461,33,1,High
154178,33,1,High
42664,33,1,High
117330,33,1,High
125062,33,1,High
125404,33,1,High
61651,33,1,High
197674,33,1,High
158707,33,1,High
187890,33,1,High
3849,33,1,High
145289,33,1,High
177271,33,1,High
171015,33,1,High
119820,33,1,High
183580,33,1,High
120094,33,1,High
115185,33,1,High
185774,33,1,High
68881,33,1,High
33535,33,1,High
133789,33,1,High
130937,33,1,High
53391,33,1,High
126465,33,1,High
16386,33,1,High
59818,33,1,High
157049,33,1,High
195856,33,1,High
78159,33,1,High
5607,33,1,High
74969,33,1,High
108214,33,1,High
137342,33,1,High
599,33,1,High
112183,33,1,High
126354,33,1,High
178974,33,1,High
174880,33,1,High
139137,33,1,High
182547,33,1,High
163822,33,1,High
190279,33,1,High
34808,33,1,High
155941,33,1,High
134075,33,1,High
178584,33,1,High
118343,33,1,High
99079,33,1,High
197603,33,1,High
108694,33,1,High
87599,33,1,High
2518,33,1,High
41516,33,1,High
125240,33,1,High
26293,33,1,High
20676,33,1,High
157489,33,1,High
112418,33,1,High
121221,33,1,High
6704,33,1,High
166832,33,1,High
121495,33,1,High
109941,33,1,High
191049,33,1,High
137683,33,1,High
160844,33,1,High
97017,33,1,High
201799,33,1,High
163589,33,1,High
136657,33,1,High
3651,33,1,High
150527,33,1,High
64958,33,1,High
109359,33,1,High
19392,33,1,High
116096,33,1,High
155982,33,1,High
174855,33,1,High
87709,33,1,High
104747,33,1,High
144049,33,1,High
87441,33,1,High
4300,33,1,High
172363,33,1,High
147281,33,1,High
30222,33,1,High
77085,33,1,High
154772,33,1,High
196424,33,1,High
38709,33,1,High
63216,33,1,High
101218,33,1,High
125418,33,1,High
175482,33,1,High
109983,33,1,High
28921,33,1,High
200129,33,1,High
168215,33,1,High
89847,33,1,High
451,33,1,High
195100,33,1,High
109251,33,1,High
81669,33,1,High
2483,33,1,High
146678,33,1,High
121777,33,1,High
152700,33,1,High
75784,33,1,High
205445,33,1,High
2914,33,1,High
41067,33,1,High
18815,33,1,High
195254,33,1,High
47124,33,1,High
129127,33,1,High
97855,33,1,High
148461,33,1,High
128222,33,1,High
41252,33,1,High
152068,33,1,High
206201,33,1,High
190203,33,1,High
177299,33,1,High
32618,33,1,High
51172,33,1,High
160166,33,1,High
105742,33,1,High
121699,33,1,High
56784,33,1,High
183521,33,1,High
156302,33,1,High
167284,33,1,High
35311,33,1,High
55751,33,1,High
114385,33,1,High
148664,33,1,High
161182,33,1,High
23688,33,1,High
138475,33,1,High
177386,33,1,High
26303,33,1,High
156820,33,1,High
96376,33,1,High
185054,33,1,High
150229,33,1,High
151126,33,1,High
38487,33,1,High
34006,33,1,High
197928,33,1,High
150386,33,1,High
55914,33,1,High
128033,33,1,High
179998,33,1,High
204128,33,1,High
195142,33,1,High
189685,33,1,High
169165,33,1,High
1498,33,1,High
77802,33,1,High
164984,33,1,High
145812,33,1,High
173804,33,1,High
114135,33,1,High
59078,33,1,High
139074,33,1,High
132875,33,1,High
85098,33,1,High
201035,33,1,High
141062,33,1,High
137354,33,1,High
38412,33,1,High
184658,33,1,High
22423,33,1,High
137138,33,1,High
9135,33,1,High
125376,33,1,High
100462,33,1,High
108776,33,1,High
9734,33,1,High
180486,33,1,High
149373,33,1,High
131954,33,1,High
179193,33,1,High
101273,33,1,High
192749,33,1,High
159460,33,1,High
79038,33,1,High
139931,33,1,High
163878,33,1,High
112531,33,1,High
1742,33,1,High
45365,33,1,High
176770,33,1,High
137918,33,1,High
143060,33,1,High
66707,33,1,High
63802,33,1,High
122098,33,1,High
180797,33,1,High
5308,33,1,High
109754,33,1,High
117848,33,1,High
113997,33,1,High
150938,33,1,High
70886,33,1,High
127881,33,1,High
158771,33,1,High
146771,33,1,High
169962,33,1,High
107436,33,1,High
128326,33,1,High
8871,33,1,High
161458,33,1,High
119478,33,1,High
118950,33,1,High
64971,33,1,High
21559,33,1,High
161296,33,1,High
132839,33,1,High
74801,33,1,High
193919,33,1,High
179854,33,1,High
164892,33,1,High
31780,33,1,High
14364,33,1,High
165502,33,1,High
6295,33,1,High
131208,33,1,High
131133,33,1,High
120618,33,1,High
170176,33,1,High
74547,33,1,High
168986,33,1,High
64753,33,1,High
19816,33,1,High
159944,33,1,High
79664,33,1,High
185385,33,1,High
31683,33,1,High
91318,33,1,High
196417,33,1,High
193405,33,1,High
56076,33,1,High
164648,33,1,High
111661,33,1,High
28802,33,1,High
108432,33,1,High
169269,33,1,High
168925,33,1,High
164285,33,1,High
149064,33,1,High
21968,33,1,High
81119,33,1,High
12072,33,1,High
164521,33,1,High
203708,33,1,High
138183,33,1,High
126050,33,1,High
64923,33,1,High
204654,33,1,High
39182,33,1,High
59661,33,1,High
43418,33,1,High
36872,33,1,High
152963,33,1,High
173433,33,1,High
31169,33,1,High
156491,33,1,High
24980,33,1,High
140763,33,1,High
185720,33,1,High
152762,33,1,High
195049,33,1,High
116843,33,1,High
119171,33,1,High
118778,33,1,High
123038,33,1,High
173359,33,1,High
95009,33,1,High
77750,33,1,High
155891,33,1,High
155788,33,1,High
24655,33,1,High
107543,33,1,High
134800,33,1,High
195358,33,1,High
189409,33,1,High
157062,33,1,High
153658,33,1,High
41523,33,1,High
145859,33,1,High
108871,33,1,High
47358,33,1,High
153261,33,1,High
202082,33,1,High
185093,33,1,High
196627,33,1,High
173162,33,1,High
129465,33,1,High
178063,33,1,High
3007,33,1,High
149743,33,1,High
99081,33,1,High
37343,33,1,High
182720,33,1,High
166575,33,1,High
175767,33,1,High
26838,33,1,High
130536,33,1,High
76659,33,1,High
31713,33,1,High
8094,33,1,High
68207,33,1,High
18325,33,1,High
21301,33,1,High
85772,33,1,High
202077,33,1,High
181944,33,1,High
138059,33,1,High
134805,33,1,High
123959,33,1,High
67483,33,1,High
196621,33,1,High
152712,33,1,High
152465,33,1,High
113226,33,1,High
7337,33,1,High
116896,33,1,High
135118,33,1,High
153180,33,1,High
113123,33,1,High
1107,33,1,High
403,33,1,High
41870,33,1,High
28629,33,1,High
658,33,1,High
93666,33,1,High
195305,33,1,High
168248,33,1,High
167534,33,1,High
9882,33,1,High
171868,33,1,High
94929,33,1,High
118678,33,1,High
43613,33,1,High
180126,33,1,High
164820,33,1,High
120876,33,1,High
139843,33,1,High
29875,33,1,High
108347,33,1,High
102618,33,1,High
40622,33,1,High
131618,33,1,High
100408,33,1,High
153850,33,1,High
85496,33,1,High
177891,33,1,High
65661,33,1,High
26602,33,1,High
103672,33,1,High
189845,33,1,High
43383,33,1,High
3321,33,1,High
142195,33,1,High
88069,33,1,High
196086,33,1,High
119465,33,1,High
24780,33,1,High
111629,33,1,High
51753,33,1,High
37699,33,1,High
1415,33,1,High
95525,33,1,High
184835,33,1,High
127008,33,1,High
20682,33,1,High
66097,33,1,High
197290,33,1,High
193500,33,1,High
130317,33,1,High
65473,33,1,High
168810,33,1,High
179884,33,1,High
173714,33,1,High
196484,33,1,High
104418,33,1,High
89459,33,1,High
99516,33,1,High
7701,32,1,High
192862,32,1,High
183990,32,1,High
203811,32,1,High
146479,32,1,High
62736,32,1,High
14668,32,1,High
115371,32,1,High
168080,32,1,High
195845,32,1,High
132905,32,1,High
115448,32,1,High
55633,32,1,High
101744,32,1,High
161074,32,1,High
141547,32,1,High
31259,32,1,High
134744,32,1,High
199207,32,1,High
171076,32,1,High
134011,32,1,High
203609,32,1,High
25334,32,1,High
50663,32,1,High
169190,32,1,High
179358,32,1,High
160033,32,1,High
195460,32,1,High
76561,32,1,High
150269,32,1,High
192726,32,1,High
21757,32,1,High
204701,32,1,High
105738,32,1,High
71879,32,1,High
119783,32,1,High
196754,32,1,High
197369,32,1,High
133178,32,1,High
178202,32,1,High
56979,32,1,High
37822,32,1,High
110045,32,1,High
139916,32,1,High
78367,32,1,High
54208,32,1,High
65157,32,1,High
130808,32,1,High
152653,32,1,High
183125,32,1,High
194755,32,1,High
203596,32,1,High
204996,32,1,High
83198,32,1,High
168832,32,1,High
184354,32,1,High
158508,32,1,High
72920,32,1,High
58937,32,1,High
104413,32,1,High
147076,32,1,High
158302,32,1,High
45719,32,1,High
146912,32,1,High
114914,32,1,High
10755,32,1,High
94489,32,1,High
51596,32,1,High
122059,32,1,High
139956,32,1,High
163876,32,1,High
27308,32,1,High
188092,32,1,High
178593,32,1,High
86021,32,1,High
44949,32,1,High
13882,32,1,High
188963,32,1,High
83019,32,1,High
12669,32,1,High
172647,32,1,High
40893,32,1,High
141570,32,1,High
191877,32,1,High
64286,32,1,High
4869,32,1,High
195679,32,1,High
23340,32,1,High
162054,32,1,High
72589,32,1,High
80252,32,1,High
88360,32,1,High
48019,32,1,High
149708,32,1,High
163609,32,1,High
6378,32,1,High
35515,32,1,High
160391,32,1,High
37672,32,1,High
87788,32,1,High
196354,32,1,High
23061,32,1,High
150125,32,1,High
92240,32,1,High
56897,32,1,High
203544,32,1,High
1564,32,1,High
34069,32,1,High
1036,32,1,High
197705,32,1,High
5030,32,1,High
88265,32,1,High
153105,32,1,High
191783,32,1,High
149408,32,1,High
188719,32,1,High
96902,32,1,High
205138,32,1,High
116601,32,1,High
166345,32,1,High
70349,32,1,High
53147,32,1,High
170424,32,1,High
50149,32,1,High
119628,32,1,High
161609,32,1,High
195015,32,1,High
127928,32,1,High
61956,32,1,High
175874,32,1,High
150118,32,1,High
125171,32,1,High
11667,32,1,High
149124,32,1,High
34155,32,1,High
103873,32,1,High
102296,32,1,High
85316,32,1,High
185357,32,1,High
84604,32,1,High
158123,32,1,High
186085,32,1,High
150518,32,1,High
143617,32,1,High
10539,32,1,High
13229,32,1,High
125179,32,1,High
183962,32,1,High
32757,32,1,High
206043,32,1,High
175920,32,1,High
62087,32,1,High
149964,32,1,High
98170,32,1,High
36667,32,1,High
154118,32,1,High
109528,32,1,High
145564,32,1,High
134240,32,1,High
117543,32,1,High
49836,32,1,High
131379,32,1,High
78961,32,1,High
116984,32,1,High
121416,32,1,High
191360,32,1,High
11405,32,1,High
194365,32,1,High
203167,32,1,High
51579,32,1,High
5256,32,1,High
169808,32,1,High
102719,32,1,High
190435,32,1,High
101650,32,1,High
150,32,1,High
154458,32,1,High
197962,32,1,High
151169,32,1,High
204326,32,1,High
126198,32,1,High
175551,32,1,High
171266,32,1,High
57829,32,1,High
139099,32,1,High
80856,32,1,High
201421,32,1,High
189670,32,1,High
43042,32,1,High
34990,32,1,High
466,32,1,High
21945,32,1,High
204337,32,1,High
120347,32,1,High
92317,32,1,High
135906,32,1,High
119774,32,1,High
35626,32,1,High
126444,32,1,High
204933,32,1,High
110698,32,1,High
113101,32,1,High
101148,32,1,High
135356,32,1,High
23614,32,1,High
136626,32,1,High
105790,32,1,High
37474,32,1,High
134598,32,1,High
47356,32,1,High
171026,32,1,High
194136,32,1,High
160209,32,1,High
16546,32,1,High
99525,32,1,High
42550,32,1,High
55221,32,1,High
5183,32,1,High
124457,32,1,High
104545,32,1,High
150188,32,1,High
32154,32,1,High
14179,32,1,High
195797,32,1,High
184659,32,1,High
108464,32,1,High
148941,32,1,High
58295,32,1,High
118041,32,1,High
190029,32,1,High
45807,32,1,High
146012,32,1,High
82847,32,1,High
197590,32,1,High
146103,32,1,High
135420,32,1,High
192551,32,1,High
161802,32,1,High
2830,32,1,High
3097,32,1,High
141311,32,1,High
86012,32,1,High
175185,32,1,High
127767,32,1,High
7685,32,1,High
48689,32,1,High
33466,32,1,High
178888,32,1,High
138506,32,1,High
25610,32,1,High
37911,32,1,High
43543,32,1,High
112471,32,1,High
205624,32,1,High
58617,32,1,High
194199,32,1,High
160723,32,1,High
164183,32,1,High
148729,32,1,High
138193,32,1,High
204950,32,1,High
41635,32,1,High
155844,32,1,High
187287,32,1,High
201588,32,1,High
188138,32,1,High
120880,32,1,High
79335,32,1,High
1381,32,1,High
61216,32,1,High
140943,32,1,High
92815,32,1,High
46563,32,1,High
15234,32,1,High
77803,32,1,High
130115,32,1,High
144640,32,1,High
125920,32,1,High
75171,32,1,High
203378,32,1,High
183970,32,1,High
203461,32,1,High
129630,32,1,High
144668,32,1,High
197056,32,1,High
135103,32,1,High
161090,32,1,High
21194,32,1,High
159147,32,1,High
34827,32,1,High
79753,32,1,High
142944,32,1,High
153812,32,1,High
144687,32,1,High
204290,32,1,High
178326,32,1,High
67384,32,1,High
164944,32,1,High
39003,32,1,High
204707,32,1,High
171684,32,1,High
2217,32,1,High
170370,32,1,High
165854,32,1,High
164818,32,1,High
156817,32,1,High
157751,32,1,High
65886,32,1,High
123415,32,1,High
34949,32,1,High
5174,32,1,High
23965,32,1,High
205533,32,1,High
148335,32,1,High
3740,32,1,High
113556,32,1,High
102117,32,1,High
163295,32,1,High
4157,32,1,High
83405,32,1,High
127272,32,1,High
116105,32,1,High
125474,32,1,High
69970,32,1,High
128356,32,1,High
189598,32,1,High
47720,32,1,High
109214,32,1,High
53630,32,1,High
180584,32,1,High
79376,32,1,High
45075,32,1,High
135474,32,1,High
127439,32,1,High
100597,32,1,High
162660,32,1,High
180157,32,1,High
142279,32,1,High
139698,32,1,High
2160,32,1,High
133524,32,1,High
97288,32,1,High
129851,32,1,High
86295,32,1,High
69889,32,1,High
17444,32,1,High
64843,32,1,High
51163,32,1,High
12414,32,1,High
202557,32,1,High
61023,32,1,High
149204,32,1,High
121345,32,1,High
141672,32,1,High
171740,32,1,High
2961,32,1,High
117357,32,1,High
129624,32,1,High
178906,32,1,High
136278,32,1,High
81247,32,1,High
193104,32,1,High
3120,32,1,High
187892,32,1,High
115714,32,1,High
136138,32,1,High
181740,32,1,High
113164,32,1,High
200877,32,1,High
160639,32,1,High
186869,32,1,High
22006,32,1,High
111195,32,1,High
134182,32,1,High
96954,32,1,High
180045,32,1,High
162183,32,1,High
128418,32,1,High
114861,32,1,High
180999,32,1,High
164678,32,1,High
36965,32,1,High
126664,32,1,High
187288,32,1,High
205028,32,1,High
46285,32,1,High
158300,32,1,High
104546,32,1,High
128590,32,1,High
111058,32,1,High
12204,32,1,High
166394,32,1,High
49457,32,1,High
12004,32,1,High
137343,32,1,High
187529,32,1,High
201257,32,1,High
145516,32,1,High
188307,32,1,High
202960,32,1,High
192460,32,1,High
148306,32,1,High
137523,32,1,High
11408,32,1,High
153212,32,1,High
172827,32,1,High
